CHR	start	end	geneSymbol	ENSEMBLE_ID
19.0	41103139.0	41135725.0	LTBP4	ENST00000308370
19.0	41107275.0	41135725.0	LTBP4	ENST00000396819
19.0	41116072.0	41119734.0	LTBP4	ENST00000546155
19.0	41117763.0	41133762.0	LTBP4	ENST00000545697
19.0	41119500.0	41135725.0	LTBP4	ENST00000595118
19.0	41120015.0	41135725.0	LTBP4	ENST00000318809
19.0	41171810.0	41196556.0	NUMBL	ENST00000252891
19.0	41197432.0	41221011.0	COQ8B	ENST00000243583
19.0	41197432.0	41222790.0	COQ8B	ENST00000324464
19.0	41197432.0	41207364.0	COQ8B	ENST00000593724
19.0	41210071.0	41222790.0	COQ8B	ENST00000601451
19.0	41223006.0	41246765.0	ITPKC	ENST00000263370
19.0	41246759.0	41255828.0	C19orf54	ENST00000378313
19.0	41246759.0	41256408.0	C19orf54	ENST00000470681
19.0	41256757.0	41271297.0	SNRPA	ENST00000243563
19.0	41281080.0	41283398.0	MIA	ENST00000594436
19.0	41281280.0	41283398.0	MIA	ENST00000263369
19.0	41284122.0	41302849.0	RAB4B	ENST00000357052
19.0	41284122.0	41314346.0	RAB4B-EGLN2	ENST00000594136
19.0	41284950.0	41302849.0	RAB4B	ENST00000597476
19.0	41305046.0	41314346.0	EGLN2	ENST00000303961
19.0	41305332.0	41314346.0	EGLN2	ENST00000406058
19.0	41305448.0	41314346.0	EGLN2	ENST00000593726
19.0	41314347.0	41316674.0	AK097370	ENST00000432607
19.0	41349441.0	41356352.0	CYP2A6	ENST00000301141
19.0	41350825.0	41356352.0	CYP2A6	ENST00000596719
19.0	41381342.0	41388657.0	CYP2A7	ENST00000291764
19.0	41381342.0	41534168.0	CYP2A7	ENST00000301146
19.0	41430168.0	41445422.0	CYP2B7P1	ENST00000593298
19.0	41430168.0	41447773.0	CYP2B7P1	ENST00000599831
19.0	41497202.0	41524301.0	CYP2B6	ENST00000324071
19.0	41594354.0	41602100.0	CYP2A13	ENST00000330436
19.0	41620351.0	41634281.0	CYP2F1	ENST00000331105
19.0	41620351.0	41629163.0	CYP2F1	ENST00000526093
19.0	41620351.0	41631722.0	CYP2F1	ENST00000531409
19.0	41699113.0	41713444.0	CYP2S1	ENST00000310054
19.0	41725106.0	41767671.0	AXL	ENST00000301178
19.0	41768389.0	41813811.0	HNRNPUL1	ENST00000352456
19.0	41768565.0	41800591.0	HNRNPUL1	ENST00000599719
19.0	41770118.0	41813811.0	HNRNPUL1	ENST00000392006
19.0	41816092.0	41830788.0	CCDC97	ENST00000269967
19.0	41836810.0	41859831.0	TGFB1	ENST00000221930
19.0	41856814.0	41889987.0	TMEM91	ENST00000539627
19.0	41860320.0	41870078.0	B9D2	ENST00000243578
19.0	41869869.0	41889987.0	TMEM91	ENST00000413014
19.0	41882436.0	41930910.0	CTC-435M10.3	ENST00000540732
19.0	41882436.0	41889987.0	TMEM91	ENST00000392002
19.0	41883167.0	41889987.0	TMEM91	ENST00000356385
19.0	41892274.0	41903256.0	EXOSC5	ENST00000221233
19.0	41903692.0	41930910.0	BCKDHA	ENST00000269980
19.0	41903726.0	41930910.0	BCKDHA	ENST00000457836
19.0	41931262.0	41934635.0	B3GNT8	ENST00000321702
19.0	41937221.0	41945843.0	DMAC2	ENST00000221943
19.0	41937221.0	41945843.0	DMAC2	ENST00000592922
19.0	41938371.0	41945481.0	DMAC2	ENST00000589503
19.0	41949061.0	41950670.0	ERICH4	ENST00000378187
19.0	42082529.0	42093197.0	CEACAM21	ENST00000457737
19.0	42125342.0	42133442.0	CEACAM4	ENST00000221954
19.0	42125916.0	42133442.0	CEACAM4	ENST00000600925
19.0	42177233.0	42192096.0	CEACAM7	ENST00000006724
19.0	42181302.0	42192096.0	CEACAM7	ENST00000338196
19.0	42212528.0	42234437.0	CEACAM5	ENST00000221992
19.0	42212528.0	42231272.0	CEACAM5	ENST00000398599
19.0	42212528.0	42219789.0	CEACAM5	ENST00000596606
19.0	42259396.0	42276113.0	CEACAM6	ENST00000199764
19.0	42300520.0	42315591.0	CEACAM3	ENST00000357396
19.0	42341148.0	42348508.0	LYPD4	ENST00000330743
19.0	42349022.0	42356397.0	DMRTC2	ENST00000601660
19.0	42349084.0	42356397.0	DMRTC2	ENST00000269945
19.0	42363986.0	42375484.0	RPS19	ENST00000598742
19.0	42381188.0	42385439.0	CD79A	ENST00000221972
19.0	42387265.0	42400870.0	ARHGEF1	ENST00000354532
19.0	42387265.0	42411604.0	ARHGEF1	ENST00000600274
19.0	42388444.0	42411604.0	ARHGEF1	ENST00000337665
19.0	42388444.0	42411604.0	ARHGEF1	ENST00000378152
19.0	42399420.0	42434296.0	ARHGEF1	ENST00000599589
19.0	42401091.0	42411604.0	ARHGEF1	ENST00000595897
19.0	42460831.0	42463528.0	RABAC1	ENST00000222008
19.0	42470732.0	42498222.0	ATP1A3	ENST00000302102
19.0	42470732.0	42498428.0	ATP1A3	ENST00000441343
19.0	42470732.0	42497619.0	ATP1A3	ENST00000543770
19.0	42470732.0	42498428.0	ATP1A3	ENST00000545399
19.0	42502466.0	42569957.0	GRIK5	ENST00000262895
19.0	42502466.0	42547053.0	GRIK5	ENST00000454993
19.0	42525451.0	42569957.0	GRIK5	ENST00000594528
19.0	42572627.0	42585720.0	ZNF574	ENST00000222339
19.0	42580288.0	42585720.0	ZNF574	ENST00000600245
19.0	42590260.0	42636625.0	POU2F2	ENST00000389341
19.0	42595978.0	42636625.0	POU2F2	ENST00000529952
19.0	42702743.0	42721944.0	DEDD2	ENST00000336034
19.0	42702743.0	42721944.0	DEDD2	ENST00000593804
19.0	42702743.0	42724304.0	DEDD2	ENST00000595337
19.0	42724490.0	42732353.0	ZNF526	ENST00000301215
19.0	42734336.0	42746736.0	GSK3A	ENST00000222330
19.0	42734336.0	42746045.0	GSK3A	ENST00000398249
19.0	42751715.0	42759309.0	ERF	ENST00000222329
19.0	42788815.0	42799949.0	CIC	ENST00000575354
19.0	42801183.0	42806796.0	PAFAH1B3	ENST00000262890
19.0	42801183.0	42806952.0	PAFAH1B3	ENST00000538771
19.0	42806282.0	42814973.0	PRR19	ENST00000341747
19.0	42806282.0	42814965.0	PRR19	ENST00000598490
19.0	42812924.0	42814973.0	PRR19	ENST00000499536
19.0	42817475.0	42829214.0	TMEM145	ENST00000301204
19.0	42829759.0	42882921.0	MEGF8	ENST00000334370
19.0	42891169.0	42894444.0	CNFN	ENST00000222032
19.0	42905664.0	42931578.0	LIPE	ENST00000244289
19.0	42912126.0	42928275.0	LIPE	ENST00000599783
19.0	42932693.0	42947136.0	CXCL17	ENST00000601181
19.0	43011456.0	43032661.0	CEACAM1	ENST00000161559
19.0	43022664.0	43032661.0	CEACAM1	ENST00000377806
19.0	43024690.0	43032661.0	CEACAM1	ENST00000403136
19.0	43084393.0	43099082.0	CEACAM8	ENST00000244336
19.0	43225792.0	43244668.0	PSG3	ENST00000327495
19.0	43233273.0	43383871.0	PSG1	ENST00000244296
19.0	43256837.0	43269831.0	PSG8	ENST00000404209
19.0	43256837.0	43263002.0	PSG8	ENST00000600709
19.0	43258383.0	43269831.0	PSG8	ENST00000306511
19.0	43370611.0	43383871.0	PSG1	ENST00000436291
19.0	43370611.0	43383871.0	PSG1	ENST00000595124
19.0	43406232.0	43702427.0	PSG6	ENST00000187910
19.0	43407766.0	43422076.0	PSG6	ENST00000292125
19.0	43428282.0	43441330.0	PSG7	ENST00000406070
19.0	43511807.0	43530631.0	PSG11	ENST00000320078
19.0	43511807.0	43530631.0	PSG11	ENST00000401740
19.0	43568360.0	43586893.0	PSG2	ENST00000406487
19.0	43671893.0	43690688.0	PSG5	ENST00000342951
19.0	43696852.0	43709926.0	PSG4	ENST00000405312
19.0	43757433.0	43773682.0	PSG9	ENST00000270077
19.0	43757433.0	43773682.0	PSG9	ENST00000593948
19.0	43761310.0	43773682.0	PSG9	ENST00000244293
19.0	43857823.0	43867480.0	CD177	ENST00000378009
19.0	43857823.0	43858677.0	CD177	ENST00000607855
19.0	43892761.0	43922767.0	TEX101	ENST00000602198
19.0	43919033.0	43922767.0	TEX101	ENST00000598265
19.0	43964944.0	43969831.0	LYPD3	ENST00000244333
19.0	43979253.0	44008985.0	PHLDB3	ENST00000292140
19.0	43979253.0	43999846.0	PHLDB3	ENST00000595498
19.0	44000182.0	44008985.0	PHLDB3	ENST00000599242
19.0	44010869.0	44031396.0	ETHE1	ENST00000292147
19.0	44011778.0	44031396.0	ETHE1	ENST00000600651
19.0	44029647.0	44040284.0	ZNF575	ENST00000458714
19.0	44037338.0	44040284.0	ZNF575	ENST00000314228
19.0	44047462.0	44079730.0	XRCC1	ENST00000262887
19.0	44080950.0	44086256.0	PINLYP	ENST00000599207
19.0	44081265.0	44083238.0	PINLYP	ENST00000244321
19.0	44084694.0	44086256.0	PINLYP	ENST00000562255
19.0	44084788.0	44088114.0	PINLYP	ENST00000413422
19.0	44088517.0	44100287.0	IRGQ	ENST00000422989
19.0	44100542.0	44104587.0	ZNF576	ENST00000525771
19.0	44100736.0	44118649.0	SRRM5	ENST00000526798
19.0	44100736.0	44104587.0	ZNF576	ENST00000336564
19.0	44111374.0	44124014.0	ZNF428	ENST00000300811
19.0	44116251.0	44118650.0	SRRM5	ENST00000417606
19.0	44126520.0	44143991.0	CADM4	ENST00000222374
19.0	44150245.0	44174498.0	PLAUR	ENST00000339082
19.0	44152721.0	44174498.0	PLAUR	ENST00000340093
19.0	44220212.0	44224169.0	IRGC	ENST00000244314
19.0	44235299.0	44259142.0	SMG9	ENST00000270066
19.0	44236420.0	44259142.0	SMG9	ENST00000601170
19.0	44242000.0	44259142.0	SMG9	ENST00000595700
19.0	44270683.0	44285409.0	KCNN4	ENST00000262888
19.0	44300077.0	44324808.0	LYPD5	ENST00000377950
19.0	44331471.0	44353050.0	ZNF283	ENST00000324461
19.0	44331471.0	44353050.0	ZNF283	ENST00000588797
19.0	44332352.0	44342230.0	ZNF283	ENST00000310738
19.0	44376513.0	44388116.0	ZNF404	ENST00000587539
19.0	44416774.0	44439411.0	ZNF45	ENST00000269973
19.0	44455395.0	44471752.0	ZNF221	ENST00000251269
19.0	44464337.0	44471752.0	ZNF221	ENST00000592350
19.0	44488320.0	44502477.0	ZNF155	ENST00000270014
19.0	44507075.0	44518072.0	ZNF230	ENST00000429154
19.0	44529492.0	44537262.0	ZNF222	ENST00000187879
19.0	44529492.0	44537262.0	ZNF222	ENST00000391960
19.0	44556162.0	44572142.0	ZNF223	ENST00000434772
19.0	44576295.0	44591623.0	ZNF284	ENST00000421176
19.0	44598480.0	44612479.0	ZNF224	ENST00000336976
19.0	44617546.0	44637255.0	ZNF225	ENST00000592780
19.0	44619696.0	44637255.0	ZNF225	ENST00000590612
19.0	44645708.0	44664462.0	ZNF234	ENST00000426739
19.0	44669213.0	44681838.0	ZNF226	ENST00000337433
19.0	44669213.0	44681838.0	ZNF226	ENST00000588883
19.0	44669315.0	44681838.0	ZNF226	ENST00000454662
19.0	44669315.0	44681838.0	ZNF226	ENST00000590089
19.0	44716689.0	44741421.0	ZNF227	ENST00000313040
19.0	44740261.0	44809178.0	ZNF235	ENST00000589799
19.0	44764031.0	44779470.0	ZNF233	ENST00000592581
19.0	44764065.0	44779470.0	ZNF233	ENST00000391958
19.0	44790499.0	44809178.0	ZNF235	ENST00000291182
19.0	44830704.0	44905777.0	ZNF112	ENST00000354340
19.0	44889806.0	44905777.0	ZNF285	ENST00000330997
19.0	44930424.0	44952766.0	ZNF229	ENST00000291187
19.0	44930424.0	44952665.0	ZNF229	ENST00000591604
19.0	44979857.0	45004574.0	ZNF180	ENST00000221327
19.0	44979857.0	45004574.0	ZNF180	ENST00000590088
19.0	44979857.0	45004572.0	ZNF180	ENST00000592095
19.0	45010209.0	45033548.0	CEACAM20	ENST00000412211
19.0	45010209.0	45033548.0	CEACAM20	ENST00000421432
19.0	45010209.0	45033548.0	CEACAM20	ENST00000424903
19.0	45010209.0	45033548.0	CEACAM20	ENST00000445209
19.0	45116938.0	45140081.0	IGSF23	ENST00000402988
19.0	45127002.0	45138791.0	IGSF23	ENST00000428245
19.0	45147096.0	45169428.0	PVR	ENST00000344956
19.0	45147096.0	45169428.0	PVR	ENST00000425690
19.0	45174722.0	45187627.0	CEACAM19	ENST00000358777
19.0	45202419.0	45213986.0	CEACAM16	ENST00000587331
19.0	45251976.0	45263301.0	BCL3	ENST00000164227
19.0	45281124.0	45303903.0	CBLC	ENST00000270279
19.0	45281124.0	45303903.0	CBLC	ENST00000341505
19.0	45312314.0	45324678.0	BCAM	ENST00000270233
19.0	45312314.0	45324678.0	BCAM	ENST00000589651
19.0	45349391.0	45392485.0	NECTIN2	ENST00000252483
19.0	45349391.0	45382198.0	NECTIN2	ENST00000252485
19.0	45394475.0	45406946.0	TOMM40	ENST00000252487
19.0	45394475.0	45406946.0	TOMM40	ENST00000426677
19.0	45394475.0	45406937.0	TOMM40	ENST00000592434
19.0	45409037.0	45412650.0	APOE	ENST00000252486
19.0	45417575.0	45422606.0	APOC1	ENST00000588750
19.0	45417919.0	45422606.0	APOC1	ENST00000252491
19.0	45457840.0	45496604.0	CLPTM1	ENST00000337392
19.0	45457840.0	45491120.0	CLPTM1	ENST00000588855
19.0	45504705.0	45541456.0	RELB	ENST00000221452
19.0	45542296.0	45574214.0	CLASRP	ENST00000221455
19.0	45542780.0	45574214.0	CLASRP	ENST00000544944
19.0	45574756.0	45579688.0	ZNF296	ENST00000303809
19.0	45582516.0	45594782.0	GEMIN7	ENST00000270257
19.0	45596429.0	45650543.0	PPP1R37	ENST00000221462
19.0	45653006.0	45663408.0	NKPD1	ENST00000317951
19.0	45655159.0	45657110.0	NKPD1	ENST00000589776
19.0	45666184.0	45681501.0	TRAPPC6A	ENST00000006275
19.0	45666184.0	45681501.0	TRAPPC6A	ENST00000588062
19.0	45682001.0	45685058.0	BLOC1S3	ENST00000433642
19.0	45682553.0	45683163.0	BLOC1S3	ENST00000587722
19.0	45715877.0	45737469.0	EXOC3L2	ENST00000413988
19.0	45754514.0	45783992.0	MARK4	ENST00000262891
19.0	45754514.0	45808541.0	MARK4	ENST00000300843
19.0	45767940.0	45791810.0	MARK4	ENST00000588621
19.0	45809669.0	45826235.0	CKM	ENST00000221476
19.0	45843996.0	45854778.0	KLC3	ENST00000391946
19.0	45843996.0	45850600.0	KLC3	ENST00000494686
19.0	45848656.0	45854778.0	KLC3	ENST00000470402
19.0	45854647.0	45865189.0	ERCC2	ENST00000391942
19.0	45854647.0	45873845.0	ERCC2	ENST00000391945
19.0	45854647.0	45862196.0	ERCC2	ENST00000588652
19.0	45855465.0	45873845.0	ERCC2	ENST00000391941
19.0	45882890.0	45908312.0	PPP1R13L	ENST00000360957
19.0	45882890.0	45909607.0	PPP1R13L	ENST00000418234
19.0	45882890.0	45896425.0	PPP1R13L	ENST00000587270
19.0	45897909.0	45909607.0	PPP1R13L	ENST00000585905
19.0	45909465.0	45914024.0	POLR1G	ENST00000309424
19.0	45910589.0	45927177.0	ERCC1	ENST00000300853
19.0	45910589.0	45982086.0	ERCC1	ENST00000423698
19.0	45916690.0	45926820.0	ERCC1	ENST00000013807
19.0	45971251.0	45978437.0	FOSB	ENST00000353609
19.0	45971251.0	45978437.0	FOSB	ENST00000417353
19.0	45971251.0	45978437.0	FOSB	ENST00000443841
19.0	45971251.0	45978437.0	FOSB	ENST00000585836
19.0	45971251.0	45975327.0	FOSB	ENST00000590335
19.0	45971251.0	45978437.0	FOSB	ENST00000591858
19.0	45988544.0	46000313.0	RTN2	ENST00000245923
19.0	46001729.0	46005764.0	PPM1N	ENST00000415077
19.0	46002866.0	46005764.0	PPM1N	ENST00000396735
19.0	46010686.0	46030240.0	VASP	ENST00000245932
19.0	46031023.0	46088122.0	OPA3	ENST00000323060
19.0	46049537.0	46105466.0	OPA3	ENST00000263275
19.0	46093021.0	46105466.0	GPR4	ENST00000323040
19.0	46112656.0	46142675.0	EML2	ENST00000245925
19.0	46112656.0	46146985.0	EML2	ENST00000536630
19.0	46112656.0	46148775.0	EML2	ENST00000587152
19.0	46124068.0	46142675.0	EML2	ENST00000588000
19.0	46144186.0	46148775.0	EML2	ENST00000585386
19.0	46144903.0	46146092.0	EML2-AS1	ENST00000593161
19.0	46171500.0	46185413.0	GIPR	ENST00000263281
19.0	46171500.0	46185717.0	GIPR	ENST00000590918
19.0	46190710.0	46195443.0	SNRPD2	ENST00000342669
19.0	46195739.0	46207248.0	QPCTL	ENST00000012049
19.0	46213885.0	46234151.0	FBXO46	ENST00000317683
19.0	46242886.0	46262748.0	MEIOSIN	ENST00000457052
19.0	46268041.0	46272497.0	SIX5	ENST00000317578
19.0	46272974.0	46274923.0	DMPK	ENST00000291270
19.0	46272974.0	46283861.0	DMPK	ENST00000343373
19.0	46272974.0	46285815.0	DMPK	ENST00000588522
19.0	46272974.0	46282828.0	DMPK	ENST00000596686
19.0	46272974.0	46283861.0	DMPK	ENST00000600757
19.0	46281803.0	46283861.0	DMPK	ENST00000598180
19.0	46286262.0	46296060.0	DMWD	ENST00000270223
19.0	46286262.0	46290129.0	DMWD	ENST00000377735
19.0	46298966.0	46318605.0	RSPH6A	ENST00000221538
19.0	46298966.0	46314189.0	RSPH6A	ENST00000600188
19.0	46318698.0	46366548.0	SYMPK	ENST00000245934
19.0	46322169.0	46366548.0	SYMPK	ENST00000599460
19.0	46322169.0	46359060.0	SYMPK	ENST00000599814
19.0	46334441.0	46366548.0	SYMPK	ENST00000598896
19.0	46367516.0	46377055.0	FOXA3	ENST00000302177
19.0	46386864.0	46389376.0	IRF2BP1	ENST00000302165
19.0	46393279.0	46405862.0	MYPOP	ENST00000322217
19.0	46416471.0	46418036.0	NANOS2	ENST00000341294
19.0	46442769.0	46476657.0	NOVA2	ENST00000263257
19.0	46498717.0	46521874.0	CCDC61	ENST00000263284
19.0	46498717.0	46521874.0	CCDC61	ENST00000595358
19.0	46522410.0	46526556.0	PGLYRP1	ENST00000008938
19.0	46543004.0	46544274.0	IGFL4	ENST00000377697
19.0	46623326.0	46627931.0	IGFL3	ENST00000341415
19.0	46651037.0	46664561.0	IGFL2	ENST00000434646
19.0	46651498.0	46664561.0	IGFL2	ENST00000377693
19.0	46733007.0	46734500.0	IGFL1	ENST00000437936
19.0	46800301.0	46834770.0	HIF3A	ENST00000244302
19.0	46800301.0	46846690.0	HIF3A	ENST00000377670
19.0	46800301.0	46815969.0	HIF3A	ENST00000475432
19.0	46801631.0	46846690.0	HIF3A	ENST00000339613
19.0	46801631.0	46841797.0	HIF3A	ENST00000472815
19.0	46807104.0	46841797.0	HIF3A	ENST00000420102
19.0	46850249.0	46894232.0	PPP5C	ENST00000012443
19.0	46886411.0	46891705.0	PPP5C	ENST00000487483
19.0	46913584.0	46916919.0	CCDC8	ENST00000307522
19.0	46969746.0	46974820.0	PNMA8A	ENST00000313683
19.0	46984043.0	47104457.0	PPP5D1	ENST00000602017
19.0	46994446.0	46999169.0	PNMA8B	ENST00000599531
19.0	46997763.0	46999755.0	CTB-158D10.3	ENST00000377652
19.0	47104510.0	47114039.0	CALM3	ENST00000291295
19.0	47123723.0	47128354.0	PTGIR	ENST00000291294
19.0	47137331.0	47137939.0	GNG8	ENST00000300873
19.0	47150867.0	47164395.0	DACT3	ENST00000391916
19.0	47153403.0	47164395.0	DACT3	ENST00000410105
19.0	47177571.0	47220384.0	PRKD2	ENST00000433867
19.0	47177571.0	47195242.0	PRKD2	ENST00000597390
19.0	47177571.0	47217577.0	PRKD2	ENST00000600194
19.0	47222766.0	47249720.0	STRN4	ENST00000263280
19.0	47222766.0	47249720.0	STRN4	ENST00000391910
19.0	47249301.0	47261832.0	FKRP	ENST00000318584
19.0	47278138.0	47290545.0	SLC1A5	ENST00000412532
19.0	47278138.0	47291842.0	SLC1A5	ENST00000542575
19.0	47278138.0	47288162.0	SLC1A5	ENST00000594991
19.0	47341421.0	47354203.0	AP2S1	ENST00000263270
19.0	47421931.0	47508333.0	ARHGAP35	ENST00000404338
19.0	47523099.0	47549017.0	NPAS1	ENST00000602212
19.0	47524141.0	47549017.0	NPAS1	ENST00000449844
19.0	47538585.0	47549017.0	NPAS1	ENST00000439365
19.0	47549165.0	47551882.0	TMEM160	ENST00000253047
19.0	47567445.0	47617009.0	ZC3H4	ENST00000253048
19.0	47568114.0	47615486.0	ZC3H4	ENST00000594019
19.0	47634078.0	47713893.0	SAE1	ENST00000413379
19.0	47724077.0	47736023.0	BBC3	ENST00000300880
19.0	47724077.0	47736023.0	BBC3	ENST00000341983
19.0	47724077.0	47734451.0	BBC3	ENST00000439096
19.0	47724077.0	47736023.0	BBC3	ENST00000449228
19.0	47759729.0	47775210.0	CCDC9	ENST00000221922
19.0	47778140.0	47778980.0	INAFM1	ENST00000552360
19.0	47813102.0	47825327.0	C5AR1	ENST00000355085
19.0	47835402.0	47845272.0	C5AR2	ENST00000595464
19.0	47840260.0	47845272.0	C5AR2	ENST00000600626
19.0	47844055.0	47845070.0	C5AR2	ENST00000257267
19.0	47852536.0	47885961.0	DHX34	ENST00000328771
19.0	47906373.0	47922785.0	MEIS3	ENST00000331559
19.0	47906373.0	47918195.0	MEIS3	ENST00000560245
19.0	47906373.0	47915644.0	MEIS3	ENST00000560253
19.0	47906373.0	47921049.0	MEIS3	ENST00000561096
19.0	47906373.0	47921881.0	MEIS3	ENST00000561204
19.0	47919151.0	47921155.0	MEIS3	ENST00000561040
19.0	47931277.0	47975307.0	SLC8A2	ENST00000236877
19.0	47978398.0	47987521.0	KPTN	ENST00000338134
19.0	47990889.0	48018515.0	NAPA	ENST00000263354
19.0	47999028.0	48018515.0	NAPA	ENST00000593785
19.0	48023940.0	48059113.0	ZNF541	ENST00000314121
19.0	48023940.0	48059113.0	ZNF541	ENST00000391901
19.0	48111451.0	48206534.0	BICRA	ENST00000396720
19.0	48216599.0	48246391.0	EHD2	ENST00000263277
19.0	48248791.0	48260435.0	NOP53	ENST00000246802
19.0	48281840.0	48287943.0	SELENOW	ENST00000601048
19.0	48304498.0	48306930.0	TPRX1	ENST00000322175
19.0	48325097.0	48346586.0	CRX	ENST00000221996
19.0	48373721.0	48389654.0	SULT2A1	ENST00000222002
19.0	48471301.0	48495427.0	BSPH1	ENST00000344839
19.0	48497906.0	48528410.0	ELSPBP1	ENST00000339841
19.0	48532638.0	48547311.0	CABP5	ENST00000293255
19.0	48551098.0	48614109.0	PLA2G4C	ENST00000354276
19.0	48551098.0	48614109.0	PLA2G4C	ENST00000599111
19.0	48601046.0	48614109.0	PLA2G4C	ENST00000599063
19.0	48618701.0	48673560.0	LIG1	ENST00000263274
19.0	48618701.0	48657304.0	LIG1	ENST00000594067
19.0	48673947.0	48700877.0	ZSWIM9	ENST00000328759
19.0	48706403.0	48753104.0	CARD8	ENST00000517510
19.0	48711341.0	48752925.0	CARD8	ENST00000359009
19.0	48711341.0	48759203.0	CARD8	ENST00000391898
19.0	48711341.0	48753104.0	CARD8	ENST00000447740
19.0	48735708.0	48753104.0	CARD8	ENST00000522051
19.0	48741516.0	48759203.0	CARD8	ENST00000520007
19.0	48773354.0	48790863.0	ZNF114	ENST00000595607
19.0	48784894.0	48790863.0	ZNF114	ENST00000597695
19.0	48799707.0	48823332.0	ODAD1	ENST00000315396
19.0	48799717.0	48825191.0	ODAD1	ENST00000474199
19.0	48801236.0	48806658.0	ODAD1	ENST00000497273
19.0	48828627.0	48833810.0	EMP3	ENST00000270221
19.0	48835614.0	48867186.0	TMEM143	ENST00000293261
19.0	48835614.0	48867186.0	TMEM143	ENST00000377431
19.0	48846002.0	48867186.0	TMEM143	ENST00000595720
19.0	48867649.0	48879634.0	SYNGR4	ENST00000344846
19.0	48885825.0	48894810.0	KDELR1	ENST00000330720
19.0	48885825.0	48894112.0	KDELR1	ENST00000597017
19.0	48898130.0	48948188.0	GRIN2D	ENST00000263269
19.0	48949028.0	48960278.0	GRWD1	ENST00000253237
19.0	48958962.0	48969367.0	KCNJ14	ENST00000342291
19.0	48964504.0	48969367.0	KCNJ14	ENST00000391884
19.0	48972463.0	48985571.0	CYTH2	ENST00000427476
19.0	48972463.0	48976236.0	CYTH2	ENST00000452733
19.0	48988526.0	49016446.0	LMTK3	ENST00000270238
19.0	49055427.0	49102684.0	SULT2B1	ENST00000201586
19.0	49078991.0	49102684.0	SULT2B1	ENST00000323090
19.0	49103855.0	49116694.0	FAM83E	ENST00000263266
19.0	49109998.0	49110971.0	SPACA4	ENST00000321762
19.0	49118582.0	49122675.0	RPL18	ENST00000549920
19.0	49119237.0	49122675.0	RPL18	ENST00000552705
19.0	49119899.0	49122675.0	RPL18	ENST00000551749
19.0	49122546.0	49133663.0	SPHK2	ENST00000245222
19.0	49122788.0	49133663.0	SPHK2	ENST00000598088
19.0	49127647.0	49133974.0	SPHK2	ENST00000597434
19.0	49128207.0	49133663.0	SPHK2	ENST00000599748
19.0	49128224.0	49133974.0	SPHK2	ENST00000599029
19.0	49129146.0	49131908.0	SPHK2	ENST00000601712
19.0	49133815.0	49140639.0	DBP	ENST00000222122
19.0	49133948.0	49140639.0	DBP	ENST00000594723
19.0	49136341.0	49140639.0	DBP	ENST00000601104
19.0	49141270.0	49149451.0	CA11	ENST00000084798
19.0	49141294.0	49185502.0	SEC1P	ENST00000430145
19.0	49141294.0	49185502.0	SEC1P	ENST00000521217
19.0	49164662.0	49176264.0	NTN5	ENST00000270235
19.0	49165738.0	49176264.0	NTN5	ENST00000600468
19.0	49199226.0	49209191.0	FUT2	ENST00000425340
19.0	49216253.0	49220214.0	MAMSTR	ENST00000356751
19.0	49216253.0	49222976.0	MAMSTR	ENST00000419611
19.0	49223840.0	49243970.0	RASIP1	ENST00000222145
19.0	49223840.0	49228838.0	RASIP1	ENST00000601530
19.0	49244143.0	49250166.0	IZUMO1	ENST00000332955
19.0	49251266.0	49258647.0	FUT1	ENST00000310160
19.0	49258814.0	49261582.0	FGF21	ENST00000593756
19.0	49298317.0	49314320.0	BCAT2	ENST00000402551
19.0	49298317.0	49314178.0	BCAT2	ENST00000597011
19.0	49299120.0	49314320.0	BCAT2	ENST00000599246
19.0	49302065.0	49311049.0	BCAT2	ENST00000595376
19.0	49316272.0	49339934.0	HSD17B14	ENST00000263278
19.0	49340352.0	49371884.0	PLEKHA4	ENST00000263265
19.0	49375647.0	49379319.0	PPP1R15A	ENST00000200453
19.0	49384220.0	49401996.0	TULP2	ENST00000221399
19.0	49403305.0	49426540.0	NUCB1	ENST00000405315
19.0	49422255.0	49426540.0	NUCB1	ENST00000492367
19.0	49436937.0	49448226.0	DHDH	ENST00000221403
19.0	49458115.0	49464519.0	BAX	ENST00000293288
19.0	49458115.0	49465055.0	BAX	ENST00000345358
19.0	49458115.0	49465055.0	BAX	ENST00000539787
19.0	49468564.0	49470136.0	FTL	ENST00000331825
19.0	49471380.0	49496610.0	GYS1	ENST00000323798
19.0	49497154.0	49513597.0	RUVBL2	ENST00000594017
19.0	49497154.0	49519182.0	RUVBL2	ENST00000595090
19.0	49497154.0	49519182.0	RUVBL2	ENST00000596247
19.0	49519235.0	49520347.0	LHB	ENST00000221421
19.0	49526124.0	49527632.0	CGB3	ENST00000357383
19.0	49535128.0	49536495.0	CGB2	ENST00000359342
19.0	49535167.0	49536495.0	CGB2	ENST00000474913
19.0	49538824.0	49540191.0	CGB1	ENST00000601167
19.0	49547100.0	49548568.0	CGB5	ENST00000301408
19.0	49550893.0	49561008.0	CGB7	ENST00000596965
19.0	49550893.0	49552368.0	CGB8	ENST00000355414
19.0	49558616.0	49568333.0	CTB-60B18.23	ENST00000451356
19.0	49564395.0	49567119.0	NTF4	ENST00000301411
19.0	49564620.0	49565254.0	NTF4	ENST00000593537
19.0	49570673.0	49576198.0	KCNA7	ENST00000221444
